Record Length,1.024000e+03,,          0.00000, -31.74850,
Sample Interval,4.882812e+04,,      48828.12500, -28.94850,
Trigger Point,-0.000000000000e+00,,      97656.25000, -35.74850,
,,,     146484.37500, -58.94850,
,,,     195312.50000, -59.74850,
,,,     244140.62500, -60.94850,
Source,FFT,,     292968.75000, -62.54850,
Vertical Units,dB,,     341796.87500, -64.54850,
Vertical Scale,1.000000e+01,,     390625.00000, -66.54850,
Vertical Offset,0.000000e+00,,     439453.12500, -68.54850,
Horizontal Units,Hz,,     488281.25000, -70.54850,
Horizontal Scale,5.000000e+06,,     537109.37500, -71.34850,
Pt Fmt,Y,,     585937.50000, -70.94850,
Yzero,-5.494850e+01,,     634765.62500, -70.54850,
Probe Atten,1.000000e+00,,     683593.75000, -70.14850,
Model Number,TBS1202B-EDU,,     732421.87500, -70.54850,
Serial Number,C011050,,     781250.00000, -71.74850,
Firmware Version,FV:v4.0,,     830078.12500, -72.54850,
,,,878906.25000, -72.94850,
,,,927734.37500, -74.94850,
,,,976562.50000, -76.94850,
,,,1025390.62500, -77.74850,
,,,1074218.75000, -76.54850,
,,,1123046.87500, -76.14850,
,,,1171875.00000, -75.74850,
,,,1220703.12500, -75.74850,
,,,1269531.25000, -76.14850,
,,,1318359.37500, -75.34850,
,,,1367187.50000, -76.14850,
,,,1416015.62500, -78.14850,
,,,1464843.75000, -80.54850,
,,,1513671.87500, -82.54850,
,,,1562500.00000, -85.34850,
,,,1611328.12500, -88.54850,
,,,1660156.25000, -84.14850,
,,,1708984.37500, -84.14850,
,,,1757812.50000, -85.74850,
,,,1806640.62500, -89.34850,
,,,1855468.75000, -84.14850,
,,,1904296.87500, -85.34850,
,,,1953125.00000, -85.34850,
,,,2001953.12500, -84.14850,
,,,2050781.25000, -81.34850,
,,,2099609.37500, -82.54850,
,,,2148437.50000, -81.34850,
,,,2197265.62500, -83.34850,
,,,2246093.75000, -82.94850,
,,,2294921.87500, -84.14850,
,,,2343750.00000, -86.54850,
,,,2392578.12500, -85.74850,
,,,2441406.25000, -85.74850,
,,,2490234.37500, -82.94850,
,,,2539062.50000, -79.34850,
,,,2587890.62500, -78.54850,
,,,2636718.75000, -81.34850,
,,,2685546.87500, -85.34850,
,,,2734375.00000, -86.54850,
,,,2783203.12500, -82.54850,
,,,2832031.25000, -81.34850,
,,,2880859.37500, -79.74850,
,,,2929687.50000, -77.74850,
,,,2978515.62500, -76.54850,
,,,3027343.75000, -77.34850,
,,,3076171.87500, -76.14850,
,,,3125000.00000, -76.94850,
,,,3173828.12500, -77.74850,
,,,3222656.25000, -77.34850,
,,,3271484.37500, -78.54850,
,,,3320312.50000, -77.34850,
,,,3369140.62500, -78.14850,
,,,3417968.75000, -80.14850,
,,,3466796.87500, -79.34850,
,,,3515625.00000, -78.94850,
,,,3564453.12500, -77.74850,
,,,3613281.25000, -77.34850,
,,,3662109.37500, -78.54850,
,,,3710937.50000, -80.94850,
,,,3759765.62500, -81.34850,
,,,3808593.75000, -81.34850,
,,,3857421.87500, -79.74850,
,,,3906250.00000, -77.34850,
,,,3955078.12500, -78.14850,
,,,4003906.25000, -76.94850,
,,,4052734.37500, -75.74850,
,,,4101562.50000, -75.34850,
,,,4150390.62500, -76.94850,
,,,4199218.75000, -78.14850,
,,,4248046.87500, -82.94850,
,,,4296875.00000, -85.34850,
,,,4345703.12500, -89.34850,
,,,4394531.25000, -88.54850,
,,,4443359.37500, -86.54850,
,,,4492187.50000, -84.14850,
,,,4541015.62500, -85.34850,
,,,4589843.75000, -94.94850,
,,,4638671.87500, -88.54850,
,,,4687500.00000, -82.94850,
,,,4736328.12500, -82.54850,
,,,4785156.25000, -88.54850,
,,,4833984.37500, -88.54850,
,,,4882812.50000, -94.94850,
,,,4931640.62500, -92.54850,
,,,4980468.75000, -94.94850,
,,,5029296.87500, -94.94850,
,,,5078125.00000, -92.54850,
,,,5126953.12500, -89.34850,
,,,5175781.25000, -82.54850,
,,,5224609.37500, -78.14850,
,,,5273437.50000, -75.74850,
,,,5322265.62500, -75.34850,
,,,5371093.75000, -75.74850,
,,,5419921.87500, -78.14850,
,,,5468750.00000, -77.34850,
,,,5517578.12500, -78.14850,
,,,5566406.25000, -80.14850,
,,,5615234.37500, -81.34850,
,,,5664062.50000, -85.74850,
,,,5712890.62500, -84.14850,
,,,5761718.75000, -89.34850,
,,,5810546.87500, -94.94850,
,,,5859375.00000, -94.94850,
,,,5908203.12500, -89.34850,
,,,5957031.25000, -94.94850,
,,,6005859.37500, -92.54850,
